f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,ref_pwin
10.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,1259.0,0.0,1.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,861.0,310.0,310.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,310.0,8.0,-1.0,3.0,1.0,0.0,1.0,0.0,0.0,3.0,520.0,173.33333333333334,1.0,1.0,5.0,24.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,648.0,310.0,320.0,0.96875,0.0,0.0,0.0,0.0,2.0,2.0,320.0,1.0,-1.0,7.0,2.0,1.0,0.0,0.0,0.0,5.0,690.0,138.0,3.0,0.0,5.0,19.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7384774
2.0,7.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1246.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,119.0,70.0,70.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,70.0,-1.0,-1.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,70.0,70.0,0.0,0.0,4.0,45.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,343.0,80.0,80.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,50.0,1.0,0.0,5.0,45.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55196553
10.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,1266.0,0.0,1.0,0.0,0.0,1.0,1.0,12.0,0.0,0.0,235.0,30.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,490.0,98.0,3.0,0.0,7.0,21.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,743.0,140.0,140.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,140.0,7.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,5.0,290.0,58.0,1.0,0.0,14.0,22.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90715146
12.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,1259.0,0.0,1.0,0.0,0.0,1.0,1.0,12.0,0.0,0.0,121.0,120.0,320.0,0.375,0.0,2.0,2.0,0.0,2.0,1.0,320.0,-1.0,-1.0,9.0,2.0,1.0,0.0,1.0,0.0,3.0,540.0,180.0,3.0,0.0,8.0,10.0,26.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,648.0,40.0,320.0,0.125,0.0,2.0,2.0,0.0,2.0,2.0,320.0,1.0,-1.0,7.0,2.0,1.0,0.0,0.0,0.0,4.0,550.0,137.5,2.0,0.0,1.0,26.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91976833
6.0,22.0,1.0,0.0,1.0,1.0,1.0,0.0,-1.0,1246.0,0.0,1.0,1.0,7.0,1.0,1.0,6.0,0.0,0.0,121.0,320.0,320.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,320.0,-1.0,-1.0,9.0,2.0,1.0,0.0,1.0,0.0,5.0,650.0,130.0,0.0,0.0,11.0,16.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,480.0,240.0,10.0,0.0,5.0,30.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38529956
7.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,678.0,340.0,340.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,340.0,5.0,-1.0,6.0,1.0,0.0,1.0,0.0,0.0,3.0,500.0,166.66666666666666,0.0,0.0,3.0,33.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,320.0,320.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,320.0,-1.0,-1.0,9.0,2.0,1.0,0.0,1.0,0.0,5.0,630.0,126.0,0.0,0.0,12.0,12.0,19.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20989332
9.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,1246.0,0.0,1.0,1.0,7.0,0.0,1.0,8.0,0.0,0.0,743.0,140.0,140.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,140.0,7.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,4.0,220.0,55.0,0.0,0.0,6.0,36.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,70.0,70.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,70.0,-1.0,-1.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,310.0,62.0,2.0,0.0,5.0,35.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16172962
7.0,20.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,-1.0,0.0,1.0,1.0,14.0,1.0,1.0,2.0,5.0,0.0,121.0,320.0,320.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,320.0,-1.0,-1.0,9.0,2.0,1.0,0.0,1.0,0.0,4.0,650.0,162.5,3.0,0.0,9.0,14.0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,743.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,140.0,7.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,180.0,90.0,0.0,0.0,8.0,26.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97116697
7.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,1259.0,0.0,1.0,1.0,7.0,0.0,1.0,8.0,0.0,0.0,121.0,140.0,320.0,0.4375,0.0,2.0,2.0,0.0,2.0,1.0,320.0,-1.0,-1.0,9.0,2.0,1.0,0.0,1.0,0.0,3.0,250.0,83.33333333333333,3.0,0.0,3.0,31.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,80.0,110.0,0.7272727272727273,0.0,1.0,1.0,0.0,0.0,1.0,110.0,7.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,620.0,310.0,6.0,0.0,0.0,31.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9322747
10.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1246.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,235.0,30.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,560.0,140.0,0.0,0.0,1.0,21.0,26.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,849.0,330.0,330.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,330.0,6.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,620.0,124.0,0.0,1.0,13.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06521851
3.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,-1.0,1246.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,119.0,70.0,70.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,70.0,-1.0,-1.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,240.0,120.0,1.0,0.0,8.0,34.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,676.0,110.0,110.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,110.0,1.0,-1.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,350.0,87.5,0.0,0.0,8.0,35.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74763674
3.0,13.0,0.0,0.0,1.0,0.0,1.0,1.0,-1.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,235.0,30.0,30.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,400.0,80.0,1.0,0.0,6.0,34.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0,70.0,70.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,70.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,150.0,50.0,1.0,0.0,6.0,41.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71866065
10.0,28.0,1.0,0.0,1.0,0.0,1.0,1.0,-1.0,-1.0,0.0,1.0,1.0,14.0,1.0,1.0,5.0,1.0,0.0,121.0,290.0,320.0,0.90625,1.0,2.0,2.0,0.0,2.0,1.0,320.0,-1.0,-1.0,9.0,2.0,1.0,0.0,1.0,0.0,5.0,740.0,148.0,2.0,0.0,7.0,11.0,22.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,120.0,320.0,0.375,0.0,0.0,0.0,0.0,2.0,1.0,320.0,-1.0,-1.0,9.0,2.0,1.0,0.0,1.0,0.0,5.0,440.0,88.0,0.0,0.0,2.0,36.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8541731
8.0,23.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0,1259.0,0.0,1.0,1.0,15.0,1.0,1.0,5.0,0.0,0.0,648.0,320.0,320.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,320.0,1.0,-1.0,7.0,2.0,1.0,0.0,0.0,0.0,5.0,500.0,100.0,3.0,0.0,1.0,26.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,648.0,140.0,320.0,0.4375,0.0,2.0,2.0,0.0,1.0,2.0,320.0,1.0,-1.0,7.0,2.0,1.0,0.0,0.0,0.0,5.0,430.0,86.0,5.0,0.0,6.0,24.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15875158
20.0,15.0,1.0,0.0,0.0,1.0,1.0,1.0,-1.0,1246.0,0.0,1.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,121.0,280.0,320.0,0.875,0.0,2.0,2.0,0.0,2.0,1.0,320.0,-1.0,-1.0,9.0,2.0,1.0,0.0,1.0,0.0,5.0,550.0,110.0,2.0,0.0,6.0,10.0,24.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,30.0,90.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1.0,90.0,8.0,-1.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,330.0,82.5,2.0,0.0,10.0,22.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10735412
5.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1.0,1.0,7.0,1.0,1.0,6.0,0.0,0.0,648.0,280.0,320.0,0.875,1.0,2.0,2.0,0.0,2.0,2.0,320.0,1.0,-1.0,7.0,2.0,1.0,0.0,0.0,0.0,5.0,420.0,84.0,5.0,0.0,2.0,33.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,460.0,92.0,2.0,0.0,3.0,27.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3820792
