counter_archetype,target_archetype,date,games_before,wins_before,win_rate_before,wilson_lo_before,target_meta_share_14d,counter_meta_share_14d,stat_gate_pass,full_gate_pass,consecutive_full_gate_passes,is_candidate_date,is_detection_date
Fezandipiti ex,Mega Lucario ex,2026-08-07,20,10,0.5,0.2993,0.0131,0.1355,False,False,0,False,False
Fezandipiti ex,Mega Lucario ex,2026-08-08,20,10,0.5,0.2993,0.0157,0.1379,False,False,0,False,False
Fezandipiti ex,Mega Lucario ex,2026-08-09,21,11,0.5238,0.3237,0.0176,0.1432,False,False,0,False,False
Fezandipiti ex,Mega Lucario ex,2026-08-10,22,12,0.5455,0.3466,0.0204,0.1425,False,False,0,False,False
Fezandipiti ex,Teal Mask Ogerpon ex,2026-06-16,0,0,0.0,0.0,,,False,False,0,False,False
Fezandipiti ex,Teal Mask Ogerpon ex,2026-06-17,0,0,0.0,0.0,0.0,0.0455,False,False,0,False,False
Fezandipiti ex,Teal Mask Ogerpon ex,2026-06-18,0,0,0.0,0.0,0.0114,0.0682,False,False,0,False,False
Fezandipiti ex,Teal Mask Ogerpon ex,2026-06-19,0,0,0.0,0.0,0.0152,0.0758,False,False,0,False,False
Fezandipiti ex,Teal Mask Ogerpon ex,2026-06-20,0,0,0.0,0.0,0.0116,0.0698,False,False,0,False,False
Fezandipiti ex,Teal Mask Ogerpon ex,2026-06-21,0,0,0.0,0.0,0.0087,0.0652,False,False,0,False,False
Fezandipiti ex,Teal Mask Ogerpon ex,2026-06-22,0,0,0.0,0.0,0.0072,0.0647,False,False,0,False,False
Fezandipiti ex,Teal Mask Ogerpon ex,2026-06-23,0,0,0.0,0.0,0.006,0.0774,False,False,0,False,False
Fezandipiti ex,Teal Mask Ogerpon ex,2026-06-24,0,0,0.0,0.0,0.0052,0.0807,False,False,0,False,False
Fezandipiti ex,Teal Mask Ogerpon ex,2026-06-25,0,0,0.0,0.0,0.0046,0.0787,False,False,0,False,False
Fezandipiti ex,Teal Mask Ogerpon ex,2026-06-26,0,0,0.0,0.0,0.0043,0.0754,False,False,0,False,False
Fezandipiti ex,Teal Mask Ogerpon ex,2026-06-27,0,0,0.0,0.0,0.0038,0.0712,False,False,0,False,False
Fezandipiti ex,Teal Mask Ogerpon ex,2026-06-28,0,0,0.0,0.0,0.0035,0.0739,False,False,0,False,False
Fezandipiti ex,Teal Mask Ogerpon ex,2026-06-29,0,0,0.0,0.0,0.0032,0.0714,False,False,0,False,False
Fezandipiti ex,Teal Mask Ogerpon ex,2026-06-30,0,0,0.0,0.0,0.003,0.0729,False,False,0,False,False
Fezandipiti ex,Teal Mask Ogerpon ex,2026-07-01,0,0,0.0,0.0,0.0028,0.081,False,False,0,False,False
Fezandipiti ex,Teal Mask Ogerpon ex,2026-07-02,0,0,0.0,0.0,0.0015,0.0841,False,False,0,False,False
Fezandipiti ex,Teal Mask Ogerpon ex,2026-07-03,0,0,0.0,0.0,0.0,0.0826,False,False,0,False,False
Fezandipiti ex,Teal Mask Ogerpon ex,2026-07-04,0,0,0.0,0.0,0.0,0.0868,False,False,0,False,False
Fezandipiti ex,Teal Mask Ogerpon ex,2026-07-05,0,0,0.0,0.0,0.0,0.0855,False,False,0,False,False
Fezandipiti ex,Teal Mask Ogerpon ex,2026-07-06,0,0,0.0,0.0,0.0,0.0875,False,False,0,False,False
Fezandipiti ex,Teal Mask Ogerpon ex,2026-07-07,0,0,0.0,0.0,0.0015,0.0831,False,False,0,False,False
Fezandipiti ex,Teal Mask Ogerpon ex,2026-07-08,1,0,0.0,0.0,0.0039,0.084,False,False,0,False,False
Fezandipiti ex,Teal Mask Ogerpon ex,2026-07-09,1,0,0.0,0.0,0.0058,0.0878,False,False,0,False,False
Fezandipiti ex,Teal Mask Ogerpon ex,2026-07-10,1,0,0.0,0.0,0.0051,0.1144,False,False,0,False,False
Fezandipiti ex,Teal Mask Ogerpon ex,2026-07-11,1,0,0.0,0.0,0.0047,0.1423,False,False,0,False,False
Fezandipiti ex,Teal Mask Ogerpon ex,2026-07-12,1,0,0.0,0.0,0.0043,0.161,False,False,0,False,False
Fezandipiti ex,Teal Mask Ogerpon ex,2026-07-13,1,0,0.0,0.0,0.004,0.1809,False,False,0,False,False
Fezandipiti ex,Teal Mask Ogerpon ex,2026-07-14,1,0,0.0,0.0,0.0045,0.2065,False,False,0,False,False
Fezandipiti ex,Teal Mask Ogerpon ex,2026-07-15,1,0,0.0,0.0,0.0042,0.2325,False,False,0,False,False
Fezandipiti ex,Teal Mask Ogerpon ex,2026-07-16,1,0,0.0,0.0,0.0039,0.2471,False,False,0,False,False
Fezandipiti ex,Teal Mask Ogerpon ex,2026-07-17,1,0,0.0,0.0,0.0037,0.2584,False,False,0,False,False
Fezandipiti ex,Teal Mask Ogerpon ex,2026-07-18,1,0,0.0,0.0,0.0035,0.2763,False,False,0,False,False
Fezandipiti ex,Teal Mask Ogerpon ex,2026-07-19,1,0,0.0,0.0,0.0034,0.286,False,False,0,False,False
Fezandipiti ex,Teal Mask Ogerpon ex,2026-07-20,1,0,0.0,0.0,0.0032,0.2966,False,False,0,False,False
Fezandipiti ex,Teal Mask Ogerpon ex,2026-07-21,1,0,0.0,0.0,0.0025,0.3024,False,False,0,False,False
Fezandipiti ex,Teal Mask Ogerpon ex,2026-07-22,1,0,0.0,0.0,0.0015,0.3175,False,False,0,False,False
Fezandipiti ex,Teal Mask Ogerpon ex,2026-07-23,1,0,0.0,0.0,0.0005,0.324,False,False,0,False,False
Fezandipiti ex,Teal Mask Ogerpon ex,2026-07-24,1,0,0.0,0.0,0.0005,0.3267,False,False,0,False,False
Fezandipiti ex,Teal Mask Ogerpon ex,2026-07-25,1,0,0.0,0.0,0.0005,0.3138,False,False,0,False,False
Fezandipiti ex,Teal Mask Ogerpon ex,2026-07-26,1,0,0.0,0.0,0.0009,0.3021,False,False,0,False,False
Fezandipiti ex,Teal Mask Ogerpon ex,2026-07-27,1,0,0.0,0.0,0.0009,0.2942,False,False,0,False,False
Fezandipiti ex,Teal Mask Ogerpon ex,2026-07-28,1,0,0.0,0.0,0.0004,0.2736,False,False,0,False,False
Fezandipiti ex,Teal Mask Ogerpon ex,2026-07-29,1,0,0.0,0.0,0.0004,0.2481,False,False,0,False,False
Fezandipiti ex,Teal Mask Ogerpon ex,2026-07-30,1,0,0.0,0.0,0.0004,0.2273,False,False,0,False,False
Fezandipiti ex,Teal Mask Ogerpon ex,2026-07-31,1,0,0.0,0.0,0.0004,0.2138,False,False,0,False,False
Fezandipiti ex,Teal Mask Ogerpon ex,2026-08-01,2,1,0.5,0.0945,0.0032,0.1928,False,False,0,False,False
Fezandipiti ex,Teal Mask Ogerpon ex,2026-08-02,2,1,0.5,0.0945,0.0093,0.1793,False,False,0,False,False
Fezandipiti ex,Teal Mask Ogerpon ex,2026-08-03,3,2,0.6667,0.2077,0.018,0.1601,False,False,0,False,False
Fezandipiti ex,Teal Mask Ogerpon ex,2026-08-04,9,7,0.7778,0.4526,0.024,0.1484,False,False,0,False,False
Fezandipiti ex,Teal Mask Ogerpon ex,2026-08-05,13,10,0.7692,0.4974,0.0311,0.141,False,False,0,False,False
Fezandipiti ex,Teal Mask Ogerpon ex,2026-08-06,20,14,0.7,0.481,0.0375,0.1403,False,False,0,False,False
Fezandipiti ex,Teal Mask Ogerpon ex,2026-08-07,23,16,0.6957,0.4913,0.0444,0.1355,False,False,0,False,False
Fezandipiti ex,Teal Mask Ogerpon ex,2026-08-08,26,18,0.6923,0.5001,0.0517,0.1379,False,False,0,False,False
Fezandipiti ex,Teal Mask Ogerpon ex,2026-08-09,29,21,0.7241,0.5428,0.0558,0.1432,False,False,0,False,False
Fezandipiti ex,Teal Mask Ogerpon ex,2026-08-10,33,23,0.697,0.5266,0.0641,0.1425,False,False,0,False,False
Fezandipiti ex,Team Rocket's Mewtwo ex,2026-06-16,0,0,0.0,0.0,,,False,False,0,False,False
Fezandipiti ex,Team Rocket's Mewtwo ex,2026-06-17,0,0,0.0,0.0,0.0,0.0455,False,False,0,False,False
Fezandipiti ex,Team Rocket's Mewtwo ex,2026-06-18,0,0,0.0,0.0,0.0,0.0682,False,False,0,False,False
Fezandipiti ex,Team Rocket's Mewtwo ex,2026-06-19,0,0,0.0,0.0,0.0,0.0758,False,False,0,False,False
Fezandipiti ex,Team Rocket's Mewtwo ex,2026-06-20,0,0,0.0,0.0,0.0,0.0698,False,False,0,False,False
Fezandipiti ex,Team Rocket's Mewtwo ex,2026-06-21,0,0,0.0,0.0,0.0043,0.0652,False,False,0,False,False
Fezandipiti ex,Team Rocket's Mewtwo ex,2026-06-22,0,0,0.0,0.0,0.0072,0.0647,False,False,0,False,False
Fezandipiti ex,Team Rocket's Mewtwo ex,2026-06-23,0,0,0.0,0.0,0.0089,0.0774,False,False,0,False,False
Fezandipiti ex,Team Rocket's Mewtwo ex,2026-06-24,0,0,0.0,0.0,0.0078,0.0807,False,False,0,False,False
Fezandipiti ex,Team Rocket's Mewtwo ex,2026-06-25,0,0,0.0,0.0,0.0069,0.0787,False,False,0,False,False
Fezandipiti ex,Team Rocket's Mewtwo ex,2026-06-26,0,0,0.0,0.0,0.0065,0.0754,False,False,0,False,False
Fezandipiti ex,Team Rocket's Mewtwo ex,2026-06-27,0,0,0.0,0.0,0.0096,0.0712,False,False,0,False,False
Fezandipiti ex,Team Rocket's Mewtwo ex,2026-06-28,0,0,0.0,0.0,0.0088,0.0739,False,False,0,False,False
Fezandipiti ex,Team Rocket's Mewtwo ex,2026-06-29,0,0,0.0,0.0,0.0095,0.0714,False,False,0,False,False
Fezandipiti ex,Team Rocket's Mewtwo ex,2026-06-30,0,0,0.0,0.0,0.0089,0.0729,False,False,0,False,False
Fezandipiti ex,Team Rocket's Mewtwo ex,2026-07-01,0,0,0.0,0.0,0.0085,0.081,False,False,0,False,False
Fezandipiti ex,Team Rocket's Mewtwo ex,2026-07-02,0,0,0.0,0.0,0.009,0.0841,False,False,0,False,False
Fezandipiti ex,Team Rocket's Mewtwo ex,2026-07-03,0,0,0.0,0.0,0.0087,0.0826,False,False,0,False,False
Fezandipiti ex,Team Rocket's Mewtwo ex,2026-07-04,0,0,0.0,0.0,0.0088,0.0868,False,False,0,False,False
Fezandipiti ex,Team Rocket's Mewtwo ex,2026-07-05,1,1,1.0,0.2065,0.0103,0.0855,False,False,0,False,False
Fezandipiti ex,Team Rocket's Mewtwo ex,2026-07-06,1,1,1.0,0.2065,0.0104,0.0875,False,False,0,False,False
Fezandipiti ex,Team Rocket's Mewtwo ex,2026-07-07,1,1,1.0,0.2065,0.0091,0.0831,False,False,0,False,False
Fezandipiti ex,Team Rocket's Mewtwo ex,2026-07-08,1,1,1.0,0.2065,0.0116,0.084,False,False,0,False,False
Fezandipiti ex,Team Rocket's Mewtwo ex,2026-07-09,1,1,1.0,0.2065,0.0104,0.0878,False,False,0,False,False
Fezandipiti ex,Team Rocket's Mewtwo ex,2026-07-10,3,1,0.3333,0.0615,0.0111,0.1144,False,False,0,False,False
Fezandipiti ex,Team Rocket's Mewtwo ex,2026-07-11,5,2,0.4,0.1176,0.0112,0.1423,False,False,0,False,False
Fezandipiti ex,Team Rocket's Mewtwo ex,2026-07-12,6,2,0.3333,0.0968,0.0128,0.161,False,False,0,False,False
Fezandipiti ex,Team Rocket's Mewtwo ex,2026-07-13,9,2,0.2222,0.0632,0.0153,0.1809,False,False,0,False,False
Fezandipiti ex,Team Rocket's Mewtwo ex,2026-07-14,13,4,0.3077,0.1268,0.0173,0.2065,False,False,0,False,False
Fezandipiti ex,Team Rocket's Mewtwo ex,2026-07-15,13,4,0.3077,0.1268,0.0175,0.2325,False,False,0,False,False
Fezandipiti ex,Team Rocket's Mewtwo ex,2026-07-16,21,7,0.3333,0.1719,0.0306,0.2471,False,False,0,False,False
Fezandipiti ex,Team Rocket's Mewtwo ex,2026-07-17,26,9,0.3462,0.1941,0.0368,0.2584,False,False,0,False,False
Fezandipiti ex,Team Rocket's Mewtwo ex,2026-07-18,31,11,0.3548,0.2112,0.0404,0.2763,False,False,0,False,False
Fezandipiti ex,Team Rocket's Mewtwo ex,2026-07-19,36,12,0.3333,0.2021,0.0455,0.286,False,False,0,False,False
Fezandipiti ex,Team Rocket's Mewtwo ex,2026-07-20,46,13,0.2826,0.1732,0.0522,0.2966,False,False,0,False,False
Fezandipiti ex,Team Rocket's Mewtwo ex,2026-07-21,51,14,0.2745,0.1711,0.0597,0.3024,False,False,0,False,False
Fezandipiti ex,Team Rocket's Mewtwo ex,2026-07-22,59,16,0.2712,0.1744,0.0727,0.3175,False,False,0,False,False
Fezandipiti ex,Team Rocket's Mewtwo ex,2026-07-23,61,16,0.2623,0.1684,0.0841,0.324,False,False,0,False,False
Fezandipiti ex,Team Rocket's Mewtwo ex,2026-07-24,64,16,0.25,0.1601,0.0885,0.3267,False,False,0,False,False
Fezandipiti ex,Team Rocket's Mewtwo ex,2026-07-25,66,16,0.2424,0.1551,0.0908,0.3138,False,False,0,False,False
Fezandipiti ex,Team Rocket's Mewtwo ex,2026-07-26,72,17,0.2361,0.153,0.1005,0.3021,False,False,0,False,False
Fezandipiti ex,Team Rocket's Mewtwo ex,2026-07-27,74,18,0.2432,0.1598,0.1029,0.2942,False,False,0,False,False
Fezandipiti ex,Team Rocket's Mewtwo ex,2026-07-28,75,18,0.24,0.1575,0.104,0.2736,False,False,0,False,False
Fezandipiti ex,Team Rocket's Mewtwo ex,2026-07-29,76,18,0.2368,0.1554,0.1075,0.2481,False,False,0,False,False
Fezandipiti ex,Team Rocket's Mewtwo ex,2026-07-30,77,18,0.2338,0.1533,0.1027,0.2273,False,False,0,False,False
Fezandipiti ex,Team Rocket's Mewtwo ex,2026-07-31,77,18,0.2338,0.1533,0.1004,0.2138,False,False,0,False,False
Fezandipiti ex,Team Rocket's Mewtwo ex,2026-08-01,77,18,0.2338,0.1533,0.098,0.1928,False,False,0,False,False
Fezandipiti ex,Team Rocket's Mewtwo ex,2026-08-02,77,18,0.2338,0.1533,0.0922,0.1793,False,False,0,False,False
Fezandipiti ex,Team Rocket's Mewtwo ex,2026-08-03,77,18,0.2338,0.1533,0.0856,0.1601,False,False,0,False,False
Fezandipiti ex,Team Rocket's Mewtwo ex,2026-08-04,78,19,0.2436,0.1619,0.0765,0.1484,False,False,0,False,False
Fezandipiti ex,Team Rocket's Mewtwo ex,2026-08-05,78,19,0.2436,0.1619,0.0653,0.141,False,False,0,False,False
Fezandipiti ex,Team Rocket's Mewtwo ex,2026-08-06,80,19,0.2375,0.1576,0.0566,0.1403,False,False,0,False,False
Fezandipiti ex,Team Rocket's Mewtwo ex,2026-08-07,82,20,0.2439,0.1638,0.0534,0.1355,False,False,0,False,False
Fezandipiti ex,Team Rocket's Mewtwo ex,2026-08-08,82,20,0.2439,0.1638,0.0487,0.1379,False,False,0,False,False
Fezandipiti ex,Team Rocket's Mewtwo ex,2026-08-09,83,20,0.241,0.1617,0.039,0.1432,False,False,0,False,False
Fezandipiti ex,Team Rocket's Mewtwo ex,2026-08-10,85,20,0.2353,0.1578,0.0336,0.1425,False,False,0,False,False
Marnie's Grimmsnarl ex,Cynthia's Garchomp ex,2026-06-16,0,0,0.0,0.0,,,False,False,0,False,False
Marnie's Grimmsnarl ex,Cynthia's Garchomp ex,2026-06-17,0,0,0.0,0.0,0.0,0.0,False,False,0,False,False
Marnie's Grimmsnarl ex,Cynthia's Garchomp ex,2026-06-18,0,0,0.0,0.0,0.0,0.0,False,False,0,False,False
Marnie's Grimmsnarl ex,Cynthia's Garchomp ex,2026-06-19,0,0,0.0,0.0,0.0,0.0,False,False,0,False,False
Marnie's Grimmsnarl ex,Cynthia's Garchomp ex,2026-06-20,0,0,0.0,0.0,0.0,0.0,False,False,0,False,False
Marnie's Grimmsnarl ex,Cynthia's Garchomp ex,2026-06-21,0,0,0.0,0.0,0.0,0.0,False,False,0,False,False
Marnie's Grimmsnarl ex,Cynthia's Garchomp ex,2026-06-22,0,0,0.0,0.0,0.0,0.0,False,False,0,False,False
Marnie's Grimmsnarl ex,Cynthia's Garchomp ex,2026-06-23,0,0,0.0,0.0,0.003,0.0,False,False,0,False,False
Marnie's Grimmsnarl ex,Cynthia's Garchomp ex,2026-06-24,0,0,0.0,0.0,0.0026,0.0,False,False,0,False,False
Marnie's Grimmsnarl ex,Cynthia's Garchomp ex,2026-06-25,0,0,0.0,0.0,0.0023,0.0,False,False,0,False,False
Marnie's Grimmsnarl ex,Cynthia's Garchomp ex,2026-06-26,0,0,0.0,0.0,0.0022,0.0,False,False,0,False,False
Marnie's Grimmsnarl ex,Cynthia's Garchomp ex,2026-06-27,0,0,0.0,0.0,0.0019,0.0,False,False,0,False,False
Marnie's Grimmsnarl ex,Cynthia's Garchomp ex,2026-06-28,0,0,0.0,0.0,0.0018,0.0,False,False,0,False,False
Marnie's Grimmsnarl ex,Cynthia's Garchomp ex,2026-06-29,0,0,0.0,0.0,0.0032,0.0,False,False,0,False,False
Marnie's Grimmsnarl ex,Cynthia's Garchomp ex,2026-06-30,0,0,0.0,0.0,0.003,0.0,False,False,0,False,False
Marnie's Grimmsnarl ex,Cynthia's Garchomp ex,2026-07-01,0,0,0.0,0.0,0.0071,0.0043,False,False,0,False,False
Marnie's Grimmsnarl ex,Cynthia's Garchomp ex,2026-07-02,0,0,0.0,0.0,0.0075,0.0135,False,False,0,False,False
Marnie's Grimmsnarl ex,Cynthia's Garchomp ex,2026-07-03,0,0,0.0,0.0,0.0101,0.042,False,False,0,False,False
Marnie's Grimmsnarl ex,Cynthia's Garchomp ex,2026-07-04,1,1,1.0,0.2065,0.0118,0.05,False,False,0,False,False
Marnie's Grimmsnarl ex,Cynthia's Garchomp ex,2026-07-05,2,1,0.5,0.0945,0.0147,0.0826,False,False,0,False,False
Marnie's Grimmsnarl ex,Cynthia's Garchomp ex,2026-07-06,3,1,0.3333,0.0615,0.0208,0.1024,False,False,0,False,False
Marnie's Grimmsnarl ex,Cynthia's Garchomp ex,2026-07-07,4,2,0.5,0.15,0.0242,0.1284,False,False,0,False,False
Marnie's Grimmsnarl ex,Cynthia's Garchomp ex,2026-07-08,7,3,0.4286,0.1582,0.0388,0.146,False,False,0,False,False
Marnie's Grimmsnarl ex,Cynthia's Garchomp ex,2026-07-09,9,3,0.3333,0.1206,0.0508,0.1686,False,False,0,False,False
Marnie's Grimmsnarl ex,Cynthia's Garchomp ex,2026-07-10,11,5,0.4545,0.2127,0.0557,0.168,False,False,0,False,False
Marnie's Grimmsnarl ex,Cynthia's Garchomp ex,2026-07-11,12,5,0.4167,0.1933,0.0581,0.1798,False,False,0,False,False
Marnie's Grimmsnarl ex,Cynthia's Garchomp ex,2026-07-12,12,5,0.4167,0.1933,0.0599,0.1781,False,False,0,False,False
Marnie's Grimmsnarl ex,Cynthia's Garchomp ex,2026-07-13,12,5,0.4167,0.1933,0.0598,0.1809,False,False,0,False,False
Marnie's Grimmsnarl ex,Cynthia's Garchomp ex,2026-07-14,12,5,0.4167,0.1933,0.0593,0.1847,False,False,0,False,False
Marnie's Grimmsnarl ex,Cynthia's Garchomp ex,2026-07-15,12,5,0.4167,0.1933,0.0531,0.1844,False,False,0,False,False
Marnie's Grimmsnarl ex,Cynthia's Garchomp ex,2026-07-16,13,6,0.4615,0.2321,0.0501,0.1827,False,False,0,False,False
Marnie's Grimmsnarl ex,Cynthia's Garchomp ex,2026-07-17,14,6,0.4286,0.2138,0.0518,0.1742,False,False,0,False,False
Marnie's Grimmsnarl ex,Cynthia's Garchomp ex,2026-07-18,16,8,0.5,0.28,0.0527,0.1745,False,False,0,False,False
Marnie's Grimmsnarl ex,Cynthia's Garchomp ex,2026-07-19,19,8,0.4211,0.2314,0.0551,0.1742,False,False,0,False,False
Marnie's Grimmsnarl ex,Cynthia's Garchomp ex,2026-07-20,26,10,0.3846,0.2243,0.0553,0.1812,False,False,0,False,False
Marnie's Grimmsnarl ex,Cynthia's Garchomp ex,2026-07-21,30,11,0.3667,0.2187,0.0562,0.1861,False,False,0,False,False
Marnie's Grimmsnarl ex,Cynthia's Garchomp ex,2026-07-22,32,11,0.3438,0.2041,0.0549,0.1978,False,False,0,False,False
Marnie's Grimmsnarl ex,Cynthia's Garchomp ex,2026-07-23,36,13,0.3611,0.2248,0.0534,0.2111,False,False,0,False,False
Marnie's Grimmsnarl ex,Cynthia's Garchomp ex,2026-07-24,44,15,0.3409,0.2188,0.0573,0.2296,False,False,0,False,False
Marnie's Grimmsnarl ex,Cynthia's Garchomp ex,2026-07-25,50,21,0.42,0.2937,0.0567,0.2618,False,False,0,False,False
Marnie's Grimmsnarl ex,Cynthia's Garchomp ex,2026-07-26,59,25,0.4237,0.3061,0.0616,0.2944,False,False,0,False,False
Marnie's Grimmsnarl ex,Cynthia's Garchomp ex,2026-07-27,64,28,0.4375,0.3229,0.0611,0.3219,False,False,0,False,False
Marnie's Grimmsnarl ex,Cynthia's Garchomp ex,2026-07-28,68,28,0.4118,0.3026,0.061,0.3552,False,False,0,False,False
Marnie's Grimmsnarl ex,Cynthia's Garchomp ex,2026-07-29,71,30,0.4225,0.3145,0.0614,0.3946,False,False,0,False,False
Marnie's Grimmsnarl ex,Cynthia's Garchomp ex,2026-07-30,71,30,0.4225,0.3145,0.0603,0.4268,False,False,0,False,False
Marnie's Grimmsnarl ex,Cynthia's Garchomp ex,2026-07-31,74,31,0.4189,0.3132,0.0571,0.4615,False,False,0,False,False
Marnie's Grimmsnarl ex,Cynthia's Garchomp ex,2026-08-01,76,31,0.4079,0.3044,0.0554,0.4873,False,False,0,False,False
Marnie's Grimmsnarl ex,Cynthia's Garchomp ex,2026-08-02,79,33,0.4177,0.3153,0.0546,0.4985,False,False,0,False,False
Marnie's Grimmsnarl ex,Cynthia's Garchomp ex,2026-08-03,82,34,0.4146,0.3142,0.0526,0.5084,False,False,0,False,False
Marnie's Grimmsnarl ex,Cynthia's Garchomp ex,2026-08-04,90,39,0.4333,0.3358,0.0536,0.5052,False,False,0,False,False
Marnie's Grimmsnarl ex,Cynthia's Garchomp ex,2026-08-05,92,40,0.4348,0.3381,0.0506,0.5071,False,False,0,False,False
Marnie's Grimmsnarl ex,Cynthia's Garchomp ex,2026-08-06,93,41,0.4409,0.3443,0.0458,0.5026,False,False,0,False,False
Marnie's Grimmsnarl ex,Cynthia's Garchomp ex,2026-08-07,94,42,0.4468,0.3504,0.0396,0.5019,False,False,0,False,False
Marnie's Grimmsnarl ex,Cynthia's Garchomp ex,2026-08-08,95,42,0.4421,0.3464,0.0379,0.485,False,False,0,False,False
Marnie's Grimmsnarl ex,Cynthia's Garchomp ex,2026-08-09,96,42,0.4375,0.3426,0.0307,0.4726,False,False,0,False,False
Marnie's Grimmsnarl ex,Cynthia's Garchomp ex,2026-08-10,97,42,0.433,0.3388,0.0294,0.4566,False,False,0,False,False
Marnie's Grimmsnarl ex,Dragapult ex,2026-06-16,0,0,0.0,0.0,,,False,False,0,False,False
Marnie's Grimmsnarl ex,Dragapult ex,2026-06-17,0,0,0.0,0.0,0.3182,0.0,False,False,0,False,False
Marnie's Grimmsnarl ex,Dragapult ex,2026-06-18,0,0,0.0,0.0,0.1136,0.0,False,False,0,False,False
Marnie's Grimmsnarl ex,Dragapult ex,2026-06-19,0,0,0.0,0.0,0.0758,0.0,False,False,0,False,False
Marnie's Grimmsnarl ex,Dragapult ex,2026-06-20,0,0,0.0,0.0,0.0581,0.0,False,False,0,False,False
Marnie's Grimmsnarl ex,Dragapult ex,2026-06-21,0,0,0.0,0.0,0.0478,0.0,False,False,0,False,False
Marnie's Grimmsnarl ex,Dragapult ex,2026-06-22,0,0,0.0,0.0,0.054,0.0,False,False,0,False,False
Marnie's Grimmsnarl ex,Dragapult ex,2026-06-23,0,0,0.0,0.0,0.0685,0.0,False,False,0,False,False
Marnie's Grimmsnarl ex,Dragapult ex,2026-06-24,0,0,0.0,0.0,0.0807,0.0,False,False,0,False,False
Marnie's Grimmsnarl ex,Dragapult ex,2026-06-25,0,0,0.0,0.0,0.088,0.0,False,False,0,False,False
Marnie's Grimmsnarl ex,Dragapult ex,2026-06-26,0,0,0.0,0.0,0.0927,0.0,False,False,0,False,False
Marnie's Grimmsnarl ex,Dragapult ex,2026-06-27,0,0,0.0,0.0,0.0904,0.0,False,False,0,False,False
Marnie's Grimmsnarl ex,Dragapult ex,2026-06-28,0,0,0.0,0.0,0.088,0.0,False,False,0,False,False
Marnie's Grimmsnarl ex,Dragapult ex,2026-06-29,0,0,0.0,0.0,0.0825,0.0,False,False,0,False,False
Marnie's Grimmsnarl ex,Dragapult ex,2026-06-30,0,0,0.0,0.0,0.0818,0.0,False,False,0,False,False
Marnie's Grimmsnarl ex,Dragapult ex,2026-07-01,0,0,0.0,0.0,0.0739,0.0043,False,False,0,False,False
Marnie's Grimmsnarl ex,Dragapult ex,2026-07-02,0,0,0.0,0.0,0.0751,0.0135,False,False,0,False,False
Marnie's Grimmsnarl ex,Dragapult ex,2026-07-03,0,0,0.0,0.0,0.0739,0.042,False,False,0,False,False
Marnie's Grimmsnarl ex,Dragapult ex,2026-07-04,0,0,0.0,0.0,0.075,0.05,False,False,0,False,False
Marnie's Grimmsnarl ex,Dragapult ex,2026-07-05,0,0,0.0,0.0,0.0752,0.0826,False,False,0,False,False
Marnie's Grimmsnarl ex,Dragapult ex,2026-07-06,0,0,0.0,0.0,0.0697,0.1024,False,False,0,False,False
Marnie's Grimmsnarl ex,Dragapult ex,2026-07-07,1,1,1.0,0.2065,0.0619,0.1284,False,False,0,False,False
Marnie's Grimmsnarl ex,Dragapult ex,2026-07-08,1,1,1.0,0.2065,0.0543,0.146,False,False,0,False,False
Marnie's Grimmsnarl ex,Dragapult ex,2026-07-09,1,1,1.0,0.2065,0.0462,0.1686,False,False,0,False,False
Marnie's Grimmsnarl ex,Dragapult ex,2026-07-10,1,1,1.0,0.2065,0.0385,0.168,False,False,0,False,False
Marnie's Grimmsnarl ex,Dragapult ex,2026-07-11,1,1,1.0,0.2065,0.0346,0.1798,False,False,0,False,False
Marnie's Grimmsnarl ex,Dragapult ex,2026-07-12,2,2,1.0,0.3424,0.0428,0.1781,False,False,0,False,False
Marnie's Grimmsnarl ex,Dragapult ex,2026-07-13,3,2,0.6667,0.2077,0.0468,0.1809,False,False,0,False,False
Marnie's Grimmsnarl ex,Dragapult ex,2026-07-14,3,2,0.6667,0.2077,0.0428,0.1847,False,False,0,False,False
Marnie's Grimmsnarl ex,Dragapult ex,2026-07-15,3,2,0.6667,0.2077,0.037,0.1844,False,False,0,False,False
Marnie's Grimmsnarl ex,Dragapult ex,2026-07-16,3,2,0.6667,0.2077,0.0338,0.1827,False,False,0,False,False
Marnie's Grimmsnarl ex,Dragapult ex,2026-07-17,4,2,0.5,0.15,0.0368,0.1742,False,False,0,False,False
Marnie's Grimmsnarl ex,Dragapult ex,2026-07-18,5,2,0.4,0.1176,0.0398,0.1745,False,False,0,False,False
Marnie's Grimmsnarl ex,Dragapult ex,2026-07-19,7,2,0.2857,0.0822,0.0404,0.1742,False,False,0,False,False
Marnie's Grimmsnarl ex,Dragapult ex,2026-07-20,11,5,0.4545,0.2127,0.0421,0.1812,False,False,0,False,False
Marnie's Grimmsnarl ex,Dragapult ex,2026-07-21,14,7,0.5,0.268,0.0446,0.1861,False,False,0,False,False
Marnie's Grimmsnarl ex,Dragapult ex,2026-07-22,18,8,0.4444,0.2456,0.0455,0.1978,False,False,0,False,False
Marnie's Grimmsnarl ex,Dragapult ex,2026-07-23,23,11,0.4783,0.2924,0.0457,0.2111,False,False,0,False,False
Marnie's Grimmsnarl ex,Dragapult ex,2026-07-24,24,12,0.5,0.3143,0.0459,0.2296,False,False,0,False,False
