exact_deck_hash,exact_deck_list,archetype_id,archetype_name
d4a88fa6447152fe,2:3;5:4;7:2;66:1;112:2;119:4;120:4;121:3;140:1;235:1;305:2;306:1;1071:1;1079:2;1080:1;1086:4;1097:3;1121:4;1152:4;1182:2;1198:3;1213:1;1227:4;1240:1;1246:2,Dragapult ex,Dragapult ex
d5466d070c71fde7,6:9;20:4;66:2;305:3;675:2;676:2;677:4;678:3;1086:2;1121:2;1141:4;1142:4;1152:4;1159:1;1182:3;1213:1;1225:2;1227:4;1229:2;1252:2,Mega Lucario ex,Mega Lucario ex
d562e376a3d71d6b,7:12;112:4;646:4;647:3;648:3;1079:4;1080:1;1086:4;1097:3;1122:1;1152:4;1182:3;1219:4;1227:4;1231:2;1259:4,Marnie's Grimmsnarl ex,Marnie's Grimmsnarl ex
d598b9166f5f51ae,5:3;19:4;66:3;140:1;305:4;343:1;741:4;742:4;743:4;1079:3;1081:4;1086:4;1097:1;1129:1;1152:3;1182:3;1184:1;1197:3;1225:4;1231:4;1264:1,Fezandipiti ex,Fezandipiti ex
d5a00cd9fec5560e,6:15;673:2;674:2;675:2;676:3;677:3;678:4;1087:1;1102:4;1123:2;1141:4;1142:4;1152:4;1159:1;1182:2;1213:3;1227:4,Mega Lucario ex,Mega Lucario ex
d5cacb6709e59f7a,2:3;5:4;7:3;66:1;112:2;119:4;120:4;121:3;140:1;235:1;305:1;343:1;1071:1;1080:1;1086:4;1097:2;1120:3;1121:4;1152:4;1182:3;1198:3;1213:1;1227:4;1260:2,Dragapult ex,Dragapult ex
d5e2e6b068b45bf0,6:9;12:1;16:4;116:4;675:2;676:3;1051:2;1052:2;1097:3;1122:2;1137:2;1142:4;1152:4;1174:2;1182:3;1213:4;1227:4;1238:2;1256:3,UNLABELED_CLUSTER_37,Barbaracle / Binacle / Lunatone / Okidogi / Solrock
d60bd450662912be,2:4;5:4;119:4;120:4;121:3;140:1;184:1;235:2;272:1;1071:1;1079:2;1080:1;1086:4;1097:2;1121:4;1152:4;1182:3;1187:2;1198:3;1219:2;1227:4;1231:1;1240:1;1246:2,Dragapult ex,Dragapult ex
d618f01afde0c0c5,8:11;57:1;169:4;190:4;666:4;1097:3;1121:4;1122:4;1147:2;1152:4;1159:1;1182:4;1185:2;1213:4;1227:4;1244:4,UNLABELED_CLUSTER_02,Archaludon ex
d7849c79633b5627,1:7;89:4;90:4;93:4;100:1;149:4;240:1;1080:1;1086:4;1094:4;1097:2;1121:2;1122:1;1129:1;1152:4;1174:2;1175:2;1182:2;1191:1;1211:1;1227:4;1245:4,UNLABELED_CLUSTER_19,Applin / Dipplin / Goldeen / Grookey / Seaking / Thwackey
d787bd2fa5f6c5e3,1:3;2:9;18:4;344:4;345:4;352:4;353:4;354:4;1079:4;1086:4;1121:4;1152:1;1159:1;1182:2;1215:4;1227:4,UNLABELED_CLUSTER_17,Crustle / Dwebble / Ethan's Cyndaquil / Ethan's Quilava / Ethan's Typhlosion
d7c3cf38cf288455,1:9;15:4;400:4;401:4;414:2;431:2;434:2;1094:3;1121:1;1122:1;1134:4;1152:3;1159:1;1216:4;1217:3;1218:3;1220:4;1227:3;1257:3,Team Rocket's Mewtwo ex,Team Rocket's Mewtwo ex
d818ad189e127a04,1:8;42:2;89:4;90:4;92:2;93:4;655:4;1086:4;1094:4;1097:1;1102:1;1129:1;1152:4;1155:1;1175:2;1182:2;1211:1;1225:3;1227:4;1245:4,UNLABELED_CLUSTER_26,Applin / Celebi / Dipplin / Grookey / Thwackey
d83b61b3461e6f3d,1:17;18:2;96:4;1094:4;1118:1;1119:2;1120:4;1122:3;1127:4;1147:3;1159:1;1182:2;1201:1;1213:4;1221:1;1223:1;1227:4;1251:2,Teal Mask Ogerpon ex,Teal Mask Ogerpon ex
d8c9db09b2d04f55,7:15;112:4;646:4;647:2;648:4;649:2;1079:4;1086:4;1097:3;1139:1;1152:3;1159:1;1197:3;1227:4;1231:4;1259:2,Marnie's Grimmsnarl ex,Marnie's Grimmsnarl ex
d9022add08284118,6:12;20:2;117:2;675:2;676:3;677:4;678:4;1121:3;1123:2;1141:4;1142:4;1152:4;1159:1;1197:2;1213:2;1227:4;1229:4;1252:1,Mega Lucario ex,Mega Lucario ex
d9614beda9774552,5:4;19:4;97:3;98:3;164:4;343:1;494:2;1079:1;1081:1;1086:4;1097:2;1119:2;1120:4;1123:1;1152:4;1166:2;1182:3;1186:2;1197:3;1225:3;1227:4;1231:1;1247:1;1264:1,UNLABELED_CLUSTER_11,Chandelure / Comfey / Lampent / Litwick / Shaymin
d97004b63104f708,8:11;57:1;169:4;190:4;666:4;1097:3;1102:1;1121:4;1122:4;1147:4;1152:4;1159:1;1182:3;1185:4;1227:4;1244:4,UNLABELED_CLUSTER_02,Archaludon ex
da2a64c2ecaab66a,3:35;721:2;722:4;723:4;1145:4;1158:1;1205:2;1227:4;1235:4,Mega Abomasnow ex,Mega Abomasnow ex
da71c738ef47665c,6:5;20:4;341:4;342:3;379:4;380:4;381:3;387:1;1080:1;1086:4;1122:2;1123:1;1141:2;1142:3;1152:4;1173:4;1182:4;1206:2;1219:1;1227:4,Cynthia's Garchomp ex,Cynthia's Garchomp ex
da98983292e95622,1:7;15:4;400:4;401:4;414:2;431:2;434:3;1080:1;1086:1;1094:3;1121:2;1134:4;1152:4;1187:1;1216:4;1218:2;1220:4;1227:4;1257:2;1264:2,Team Rocket's Mewtwo ex,Team Rocket's Mewtwo ex
dafa1e6efd85150e,6:9;12:1;16:4;112:1;116:3;117:1;675:2;676:3;1051:2;1052:2;1097:2;1118:1;1122:4;1137:1;1142:4;1152:4;1174:2;1182:3;1187:4;1227:4;1238:2;1264:1,UNLABELED_CLUSTER_04,Cornerstone Mask Ogerpon ex
db6f0378eb8b85ba,5:2;13:1;19:4;66:3;140:1;305:3;343:1;741:4;742:4;743:3;1079:3;1081:3;1086:4;1097:2;1129:1;1152:4;1182:2;1184:1;1197:2;1225:4;1231:4;1264:4,Fezandipiti ex,Fezandipiti ex
db7e43390449b177,7:11;104:2;112:4;646:4;647:2;648:4;860:2;1079:4;1080:1;1086:4;1097:2;1152:4;1182:2;1213:1;1219:4;1227:4;1231:1;1259:4,Marnie's Grimmsnarl ex,Marnie's Grimmsnarl ex
dbd9c475e049b908,1:12;16:4;24:1;96:4;116:1;117:1;272:1;414:2;848:1;849:1;1094:4;1121:4;1122:3;1127:2;1137:1;1147:2;1152:2;1159:1;1182:3;1213:3;1226:1;1227:4;1251:2,Teal Mask Ogerpon ex,Teal Mask Ogerpon ex
dbfc1ba8fdabeb39,3:12;66:1;305:1;666:2;860:3;861:3;1030:3;1031:3;1086:4;1087:2;1122:2;1145:3;1152:1;1159:1;1182:3;1197:3;1225:3;1227:3;1229:4;1262:3,UNLABELED_CLUSTER_07,Mega Froslass ex / Mega Starmie ex
dc00190f2a5ba462,1:1;11:4;14:4;18:4;20:3;117:1;344:4;345:3;756:3;1086:2;1121:2;1122:4;1123:1;1147:4;1159:1;1182:3;1194:2;1197:2;1219:4;1225:2;1227:4;1257:2,Mega Kangaskhan ex,Mega Kangaskhan ex
dc2ce39b94cbbb38,7:10;104:2;112:4;646:4;647:3;648:3;860:2;1079:3;1080:1;1086:4;1097:3;1122:1;1137:1;1152:4;1182:2;1219:4;1227:4;1231:1;1259:4,Marnie's Grimmsnarl ex,Marnie's Grimmsnarl ex
dc762c6de252f8b4,5:7;16:3;19:4;112:2;117:2;183:1;184:1;272:1;343:1;414:1;597:1;745:4;746:3;747:3;848:1;849:1;1079:1;1145:2;1152:4;1182:2;1194:3;1197:3;1227:4;1231:2;1249:1;1266:2,Mega Lopunny ex,Mega Lopunny ex
dcdb898bf51e0fb7,6:12;673:2;674:2;675:2;676:3;677:3;678:4;1102:4;1123:2;1141:4;1142:4;1152:4;1159:1;1182:2;1213:3;1227:4;1229:2;1252:2,Mega Lucario ex,Mega Lucario ex
de141cdc55266782,2:3;5:4;7:3;65:1;66:1;112:2;119:4;120:4;121:3;140:1;235:1;1071:1;1080:1;1086:4;1097:2;1120:4;1121:4;1152:4;1182:3;1198:3;1213:1;1227:4;1260:2,Dragapult ex,Dragapult ex
dec7cdaef424b950,5:2;13:1;19:4;66:3;140:1;305:3;741:4;742:4;743:3;1079:3;1081:4;1086:4;1097:1;1129:1;1152:4;1156:1;1174:1;1182:3;1184:2;1225:4;1231:4;1266:3,Fezandipiti ex,Fezandipiti ex
dfc731fac71f26f1,1:7;89:4;90:4;93:4;100:2;149:4;240:2;1086:4;1092:1;1094:4;1097:2;1137:1;1152:4;1174:1;1175:2;1182:2;1211:4;1227:4;1245:4,UNLABELED_CLUSTER_19,Applin / Dipplin / Goldeen / Grookey / Seaking / Thwackey
e06df914d47f033e,7:10;66:3;112:3;305:3;646:4;647:3;648:4;689:1;1079:4;1086:4;1152:4;1159:1;1197:4;1227:4;1231:4;1259:4,Marnie's Grimmsnarl ex,Marnie's Grimmsnarl ex
e13fd1ccc84b095d,5:2;13:1;19:4;66:3;305:4;741:4;742:4;743:4;1079:4;1081:4;1086:4;1097:2;1129:1;1152:4;1182:3;1184:1;1197:2;1225:4;1231:4;1264:1,UNLABELED_CLUSTER_01,Abra / Alakazam / Dudunsparce / Dunsparce / Kadabra
e219a37a1170ce98,5:2;13:1;19:4;65:4;66:3;741:4;742:4;743:3;1079:4;1081:2;1086:4;1097:2;1129:1;1152:4;1156:2;1182:4;1184:1;1225:4;1231:4;1264:3,UNLABELED_CLUSTER_01,Abra / Alakazam / Dudunsparce / Dunsparce / Kadabra
e2db90241152a724,8:14;57:2;169:4;190:3;414:1;840:1;1097:4;1121:4;1122:4;1152:4;1159:1;1182:4;1192:4;1213:2;1227:4;1244:4,UNLABELED_CLUSTER_02,Archaludon ex
e34dae96b1984485,6:5;20:4;341:4;342:3;379:4;380:4;381:3;387:2;1080:1;1086:4;1097:2;1142:4;1152:4;1173:3;1182:2;1197:1;1203:1;1225:3;1227:4;1261:2,Cynthia's Garchomp ex,Cynthia's Garchomp ex
e359a7f47a4cb94a,5:2;13:1;19:4;65:4;66:3;140:1;343:1;741:4;742:4;743:3;1079:3;1081:2;1086:4;1097:1;1152:4;1182:3;1184:2;1197:2;1225:4;1231:4;1264:4,Fezandipiti ex,Fezandipiti ex
e3d8207f64216ae8,7:10;103:2;104:2;112:4;646:4;647:3;648:3;1079:3;1080:1;1086:4;1097:3;1152:4;1161:2;1182:2;1219:4;1227:4;1231:1;1259:4,Marnie's Grimmsnarl ex,Marnie's Grimmsnarl ex
e4465735c1f698e2,2:4;5:4;7:2;112:2;119:4;120:4;121:3;131:2;132:1;133:1;140:1;235:2;1079:2;1080:1;1086:4;1097:2;1121:3;1152:4;1182:3;1197:1;1198:3;1213:1;1227:4;1246:1;1256:1,Dragapult ex,Dragapult ex
e44a46bfcc0214e4,7:9;112:2;292:4;293:4;303:2;906:2;1086:4;1097:2;1113:4;1121:3;1152:4;1159:1;1176:2;1182:4;1188:1;1195:1;1197:1;1205:3;1227:4;1253:3,UNLABELED_CLUSTER_21,N’s Zoroark ex
e4aabd354cc35f91,2:3;5:4;7:2;66:1;112:2;119:4;120:4;121:3;140:1;235:1;305:2;306:1;343:1;1071:1;1079:2;1080:1;1086:4;1097:3;1121:4;1152:4;1182:3;1198:3;1227:4;1246:2,Dragapult ex,Dragapult ex
e4af24fa5d0d619b,1:15;18:4;96:4;1094:4;1118:1;1119:2;1120:4;1122:3;1127:4;1147:3;1159:1;1182:2;1213:4;1221:1;1223:2;1227:3;1251:3,Teal Mask Ogerpon ex,Teal Mask Ogerpon ex
e4e79fcca78f4293,6:10;20:3;673:2;674:2;675:2;676:3;677:3;678:4;1102:4;1123:2;1141:4;1142:4;1152:4;1159:1;1182:2;1192:4;1212:2;1227:4,Mega Lucario ex,Mega Lucario ex
e51fedf968c4efda,8:13;57:1;169:4;190:4;666:4;1097:4;1121:4;1122:3;1147:2;1152:3;1159:1;1182:4;1185:4;1213:3;1227:4;1244:2,UNLABELED_CLUSTER_02,Archaludon ex
e5766997074f72cb,8:15;57:1;169:4;190:4;666:4;1097:4;1121:2;1122:4;1147:4;1152:4;1159:1;1185:4;1197:2;1227:4;1244:3,UNLABELED_CLUSTER_02,Archaludon ex
e69858a31af3698a,3:6;12:1;66:4;174:2;305:4;414:2;860:4;861:4;1086:4;1120:4;1122:3;1123:2;1145:2;1152:4;1225:3;1227:4;1228:3;1229:4,UNLABELED_CLUSTER_24,Mega Froslass ex
e6c8c8b46da53cae,3:6;65:3;66:2;174:1;506:4;1081:4;1086:4;1091:1;1097:4;1102:2;1119:4;1120:4;1137:1;1152:4;1166:2;1182:2;1186:1;1197:2;1227:4;1247:1;1266:4,UNLABELED_CLUSTER_40,Cubchoo / Dudunsparce / Dunsparce / Fan Rotom
e7e6ae056098df1c,3:5;7:3;17:4;112:2;1030:4;1031:3;1086:4;1120:4;1122:4;1145:2;1152:4;1159:1;1174:2;1182:2;1189:3;1223:2;1225:3;1227:4;1229:4,UNLABELED_CLUSTER_03,Mega Starmie ex
e8cc78ff2aca77a9,6:30;677:4;678:4;1102:4;1121:4;1123:2;1142:4;1145:4;1227:4,Mega Lucario ex,Mega Lucario ex
e9647ebbaa869e6b,2:4;5:4;7:2;112:2;119:4;120:4;121:3;140:1;235:2;1071:1;1080:1;1086:4;1097:3;1120:2;1121:4;1152:4;1182:3;1197:1;1198:3;1213:1;1227:4;1231:1;1246:2,Dragapult ex,Dragapult ex
e97ea339c59eb7e9,1:7;15:4;400:4;401:4;414:2;431:2;434:3;1080:1;1086:1;1094:3;1121:2;1134:4;1152:4;1187:1;1216:4;1218:2;1220:4;1227:4;1264:4,Team Rocket's Mewtwo ex,Team Rocket's Mewtwo ex
e986f2371864e201,1:14;96:4;140:1;149:2;150:2;655:1;709:2;710:2;917:3;919:1;921:2;1071:1;1080:1;1094:4;1097:2;1121:3;1152:2;1182:2;1184:1;1213:1;1227:3;1231:2;1261:4,Teal Mask Ogerpon ex,Teal Mask Ogerpon ex
e9bb6661a3de3f80,6:10;20:3;117:1;675:2;676:4;677:4;678:4;1102:4;1123:3;1141:4;1142:4;1152:3;1159:1;1182:1;1192:2;1197:2;1227:4;1229:3;1252:1,Mega Lucario ex,Mega Lucario ex
eac7d1e616d44bf4,2:15;46:4;140:2;235:1;259:3;357:2;573:3;1086:4;1088:1;1097:3;1102:3;1121:4;1139:2;1182:2;1192:3;1198:1;1199:1;1205:4;1213:2,Fezandipiti ex,Fezandipiti ex
eaf1d2f9fc5cc13b,1:1;11:4;14:2;18:4;20:4;117:1;344:4;345:4;756:3;1086:4;1087:1;1121:1;1122:4;1123:1;1147:4;1159:1;1182:2;1187:2;1197:3;1225:4;1227:4;1264:2,Mega Kangaskhan ex,Mega Kangaskhan ex
eb1222900df9baf0,6:13;673:2;674:2;675:2;676:3;677:3;678:4;1121:4;1123:2;1141:4;1142:4;1152:4;1159:1;1182:2;1213:4;1227:4;1229:2,Mega Lucario ex,Mega Lucario ex
ec1564bfeb05c103,3:4;11:4;13:1;65:1;66:3;109:1;174:1;305:3;848:3;849:2;860:3;861:2;1086:3;1087:2;1097:1;1121:3;1122:1;1137:1;1152:4;1174:3;1182:2;1225:3;1227:3;1229:3;1264:3,Mega Lopunny ex,Mega Lopunny ex
ec6f84cdcccc913b,5:3;13:1;19:4;66:3;140:1;305:3;741:4;742:4;743:3;1079:3;1081:2;1086:4;1097:2;1129:1;1146:1;1152:4;1182:3;1184:1;1197:2;1225:4;1227:3;1231:4,Fezandipiti ex,Fezandipiti ex
ec75fde5aaa1daf0,3:9;17:4;666:4;1030:3;1031:3;1086:4;1097:2;1120:4;1121:1;1122:4;1145:2;1152:2;1159:1;1182:1;1189:4;1223:2;1225:2;1227:4;1229:4,UNLABELED_CLUSTER_03,Mega Starmie ex
ecb9fd41d48b6ccb,8:14;57:1;169:4;190:4;666:4;1097:4;1121:4;1122:4;1147:2;1152:4;1159:1;1185:4;1197:2;1227:4;1244:4,UNLABELED_CLUSTER_02,Archaludon ex
ecf06b29e2a9ff12,1:5;89:4;90:4;92:4;93:4;343:1;1080:1;1086:4;1094:4;1097:2;1122:4;1129:1;1152:4;1174:2;1175:4;1227:4;1231:4;1245:4,UNLABELED_CLUSTER_32,Applin / Dipplin / Grookey / Shaymin / Thwackey
ed8af32e00d56c9a,3:6;7:3;112:3;506:4;1081:4;1086:1;1097:1;1119:3;1120:3;1122:4;1137:2;1152:4;1166:3;1182:2;1184:2;1194:1;1197:2;1219:4;1227:4;1247:1;1264:3,UNLABELED_CLUSTER_50,Cubchoo / Munkidori
ef078dead3d0980e,1:1;11:4;14:2;18:4;20:4;117:2;344:4;345:4;756:3;1086:3;1122:4;1147:4;1159:1;1182:2;1187:3;1197:3;1225:4;1227:4;1264:4,Mega Kangaskhan ex,Mega Kangaskhan ex
ef1c3cb4eae26467,8:13;169:4;190:4;666:4;1097:4;1121:4;1122:4;1147:3;1152:4;1159:1;1182:2;1185:4;1197:1;1227:4;1244:4,UNLABELED_CLUSTER_02,Archaludon ex
efd433b04c8c2099,4:3;11:4;13:1;66:3;174:1;305:4;848:3;849:3;869:1;1086:4;1087:3;1097:1;1121:4;1122:2;1152:4;1174:3;1182:2;1225:3;1227:4;1229:4;1264:3,Mega Lopunny ex,Mega Lopunny ex
f106156986534f4a,6:1;11:4;14:4;18:4;117:1;344:3;345:3;756:4;858:1;1086:2;1120:4;1121:1;1122:3;1123:1;1147:4;1159:1;1182:4;1186:1;1190:1;1197:1;1212:1;1219:4;1225:2;1227:4;1257:1,Mega Kangaskhan ex,Mega Kangaskhan ex
f12a75c0e5a5c261,5:3;13:1;19:4;66:3;305:4;343:1;741:4;742:4;743:4;1079:4;1081:3;1086:4;1097:1;1129:1;1152:4;1182:3;1184:1;1225:4;1231:4;1264:3,UNLABELED_CLUSTER_08,Abra / Alakazam / Dudunsparce / Dunsparce / Kadabra / Shaymin
f1b53d2f908f682e,1:2;11:4;14:4;18:4;20:2;117:1;344:4;345:3;756:2;1086:2;1121:2;1122:4;1123:1;1137:1;1147:4;1159:1;1182:4;1194:2;1197:1;1219:4;1225:2;1227:4;1257:1;1264:1,Mega Kangaskhan ex,Mega Kangaskhan ex
f2361cdbad25851b,1:20;95:4;344:4;345:4;1086:4;1097:2;1110:1;1118:2;1119:2;1121:4;1123:3;1182:2;1227:4;1235:4,Teal Mask Ogerpon ex,Teal Mask Ogerpon ex
f2390a7e5d8e3c94,6:14;12:1;673:2;674:2;675:2;676:3;677:4;678:4;1102:4;1123:2;1141:4;1142:4;1152:2;1182:3;1192:4;1227:4;1252:1,Mega Lucario ex,Mega Lucario ex
f26c077f8702317c,5:2;13:1;19:4;65:4;66:4;140:1;741:4;742:4;743:3;1079:3;1081:2;1086:4;1097:1;1129:1;1152:4;1161:3;1182:2;1184:2;1197:1;1225:4;1231:4;1264:2,Fezandipiti ex,Fezandipiti ex
f2d7e132a10b9ad9,5:2;13:1;19:4;66:3;140:1;305:3;343:1;741:4;742:4;743:3;1079:3;1081:2;1086:4;1097:1;1129:1;1146:1;1152:4;1182:3;1184:1;1186:1;1225:4;1231:4;1248:4;1264:1,Fezandipiti ex,Fezandipiti ex
f3a66a435b68dcf2,6:10;12:1;16:4;116:4;626:1;675:2;676:2;791:1;1051:2;1052:2;1097:2;1122:2;1123:3;1141:2;1142:4;1152:4;1182:3;1187:2;1227:4;1238:2;1256:1;1264:2,UNLABELED_CLUSTER_62,Barbaracle / Binacle / Lunatone / Moltres / Okidogi / Patrat / Solrock
f459fe7a54523885,1:5;42:4;73:1;74:1;89:4;90:4;93:4;343:1;1086:4;1092:1;1094:4;1097:2;1123:1;1152:4;1174:2;1175:2;1182:2;1184:1;1191:2;1211:1;1227:4;1231:2;1245:4,UNLABELED_CLUSTER_09,Applin / Dipplin / Grookey / Rabsca / Rellor / Shaymin / Thwackey
f4f9e0b2dfde5a5c,7:12;66:3;112:3;140:1;305:3;646:4;647:2;648:4;1079:4;1080:1;1086:4;1097:1;1152:4;1161:2;1182:2;1227:4;1231:3;1259:3,Marnie's Grimmsnarl ex,Marnie's Grimmsnarl ex
f519414181f507a2,11:3;12:1;19:4;65:4;66:3;304:2;878:4;879:3;1086:4;1097:3;1115:3;1122:4;1152:4;1171:4;1182:3;1194:2;1210:1;1227:4;1255:4,UNLABELED_CLUSTER_05,Dudunsparce / Dunsparce / Hop's Phantump / Hop's Trevenant / Hop’s Snorlax
f52b72943cdb12d7,5:7;7:3;12:1;19:4;112:3;210:3;315:4;961:4;1097:4;1102:4;1152:4;1174:2;1182:3;1198:2;1210:4;1225:4;1227:4,UNLABELED_CLUSTER_53,Pikachu ex
f575288d2b9f7bd3,1:9;15:4;400:4;401:4;414:2;431:2;434:2;1094:3;1121:1;1134:4;1152:4;1159:1;1216:4;1217:3;1218:3;1220:4;1227:3;1257:3,Team Rocket's Mewtwo ex,Team Rocket's Mewtwo ex
f59e852fe5450580,7:10;104:2;112:4;646:4;647:3;648:3;860:2;1079:3;1080:1;1086:4;1097:3;1122:1;1152:4;1161:2;1182:2;1219:4;1227:4;1259:4,Marnie's Grimmsnarl ex,Marnie's Grimmsnarl ex
f5c72d899ca8b632,6:11;20:3;673:2;674:2;675:2;676:3;677:3;678:4;1102:4;1123:2;1141:4;1142:4;1152:4;1159:1;1182:1;1191:2;1192:2;1227:4;1252:2,Mega Lucario ex,Mega Lucario ex
f5fadf03018935e6,5:2;13:1;19:4;66:3;140:1;305:4;741:4;742:4;743:3;1079:4;1081:2;1086:4;1097:3;1129:1;1152:4;1182:3;1184:1;1197:2;1225:4;1231:4;1264:2,Fezandipiti ex,Fezandipiti ex
f62466cb40363d5e,1:15;11:4;14:4;18:4;344:4;345:4;1081:4;1086:4;1147:4;1159:1;1212:4;1224:4;1264:4,UNLABELED_CLUSTER_06,Crustle / Dwebble
f68ccef625779ef7,5:2;13:1;19:4;66:3;140:1;305:3;741:4;742:4;743:3;1079:4;1081:4;1086:4;1097:3;1129:1;1152:4;1182:2;1184:1;1225:4;1231:4;1264:4,Fezandipiti ex,Fezandipiti ex
f8261f22b9cd0c48,2:3;5:3;7:2;31:1;112:2;119:4;120:4;121:2;140:1;235:1;272:1;324:2;325:1;326:2;343:1;1071:1;1079:2;1080:1;1086:4;1097:2;1121:4;1152:3;1182:3;1198:2;1213:1;1227:4;1231:1;1250:1;1256:1,Dragapult ex,Dragapult ex
f86ba61cccf3ccb1,11:4;12:1;19:4;65:4;66:4;304:2;878:4;879:2;1086:4;1097:3;1115:3;1122:4;1152:4;1171:4;1182:2;1194:2;1210:2;1227:4;1255:3,UNLABELED_CLUSTER_05,Dudunsparce / Dunsparce / Hop's Phantump / Hop's Trevenant / Hop’s Snorlax
f8dc4ccd39e98d12,7:10;104:2;112:4;646:4;647:3;648:3;860:2;1079:3;1080:1;1086:4;1097:3;1152:4;1182:2;1197:2;1219:4;1227:4;1231:1;1259:4,Marnie's Grimmsnarl ex,Marnie's Grimmsnarl ex
f90d43e354d19683,5:2;13:1;19:4;66:2;140:1;305:3;343:1;741:4;742:4;743:4;1079:3;1081:3;1086:4;1097:1;1129:1;1152:4;1182:3;1184:1;1197:4;1225:4;1231:4;1266:2,Fezandipiti ex,Fezandipiti ex
f95d704202ebc6d7,11:4;19:4;65:4;66:3;304:2;878:4;879:2;1086:4;1097:3;1115:3;1122:4;1152:4;1171:4;1194:2;1210:2;1219:3;1227:4;1255:4,UNLABELED_CLUSTER_05,Dudunsparce / Dunsparce / Hop's Phantump / Hop's Trevenant / Hop’s Snorlax
f9b67c5efbba736e,5:4;13:1;19:4;66:4;305:4;741:4;742:4;743:4;1079:4;1081:4;1086:4;1097:2;1129:2;1152:4;1156:1;1182:2;1184:1;1225:3;1231:4,UNLABELED_CLUSTER_01,Abra / Alakazam / Dudunsparce / Dunsparce / Kadabra
fa4545d6a064914a,6:5;20:4;341:4;342:3;379:4;380:4;381:3;387:2;1080:1;1086:4;1097:2;1142:4;1152:4;1173:3;1182:2;1197:1;1225:4;1227:4;1261:2,Cynthia's Garchomp ex,Cynthia's Garchomp ex
fa628b3fd76fd4c1,2:5;65:3;66:3;140:1;174:1;235:3;343:1;352:4;353:4;354:3;1079:2;1086:4;1097:1;1121:3;1152:4;1158:1;1174:1;1175:2;1182:3;1184:1;1215:4;1227:4;1264:2,Fezandipiti ex,Fezandipiti ex
fa99a994b272cc28,6:8;7:1;12:1;16:4;20:1;112:1;116:3;117:1;135:1;675:2;676:3;1051:2;1052:2;1097:2;1122:2;1137:1;1142:4;1152:4;1174:2;1182:3;1187:1;1197:1;1213:1;1227:4;1238:3;1264:2,UNLABELED_CLUSTER_04,Cornerstone Mask Ogerpon ex
fb6542fd45093b86,3:3;11:4;13:1;66:3;174:1;305:4;848:2;849:2;860:2;861:2;1086:4;1087:3;1121:4;1122:2;1152:4;1174:3;1182:2;1225:3;1227:4;1229:4;1264:3,Mega Lopunny ex,Mega Lopunny ex
fb6d7f5767de6f81,1:7;15:4;400:4;401:4;414:2;431:2;434:3;1086:1;1094:3;1121:2;1134:4;1152:4;1159:1;1175:1;1216:4;1217:1;1218:3;1220:4;1227:3;1257:3,Team Rocket's Mewtwo ex,Team Rocket's Mewtwo ex
fb85400b6df83aa3,5:2;13:1;19:4;65:4;66:4;140:1;741:4;742:4;743:4;1079:4;1081:3;1086:4;1097:2;1129:2;1152:4;1182:1;1184:1;1197:2;1225:3;1231:4;1264:2,Fezandipiti ex,Fezandipiti ex
fb8f0ed22caee7b4,6:10;16:4;116:3;117:1;135:1;675:2;676:4;1051:2;1052:2;1097:3;1142:4;1152:4;1174:2;1182:3;1194:2;1197:1;1213:2;1227:4;1238:3;1247:1;1264:2,UNLABELED_CLUSTER_04,Cornerstone Mask Ogerpon ex
fbbd8ac1e662e82c,5:2;13:1;19:4;66:2;140:1;305:3;343:1;741:4;742:4;743:4;1079:3;1081:3;1086:4;1097:1;1129:1;1152:4;1182:3;1184:1;1197:3;1225:4;1231:4;1246:3,Fezandipiti ex,Fezandipiti ex
fbce070f0c6c02f0,2:4;5:6;19:1;119:4;120:4;121:3;131:2;132:1;133:2;140:1;174:1;235:1;1079:4;1086:4;1088:1;1097:2;1119:2;1121:4;1123:2;1168:1;1182:3;1192:3;1227:4,Dragapult ex,Dragapult ex
fc239cfea35c4828,7:10;104:2;112:4;122:1;646:4;647:2;648:3;860:2;1079:3;1080:1;1086:4;1097:3;1152:4;1197:2;1219:4;1227:4;1231:3;1259:4,Marnie's Grimmsnarl ex,Marnie's Grimmsnarl ex
fcac695071c3f3cf,5:2;13:1;19:4;66:2;140:1;305:3;343:1;741:4;742:4;743:4;1079:3;1081:4;1086:4;1097:1;1129:1;1152:4;1182:3;1184:1;1197:3;1225:4;1231:4;1266:2,Fezandipiti ex,Fezandipiti ex
fce93e7e9e521c17,3:6;117:1;414:1;506:4;1081:4;1086:2;1097:3;1119:2;1120:4;1122:4;1123:1;1129:1;1139:1;1152:2;1166:3;1182:4;1194:2;1197:2;1219:4;1227:4;1247:1;1256:2;1264:2,UNLABELED_CLUSTER_04,Cornerstone Mask Ogerpon ex
fd97aba1b0111c21,5:2;13:1;19:4;66:3;305:3;343:1;741:4;742:4;743:4;1079:4;1081:4;1086:4;1097:1;1129:1;1152:4;1182:3;1184:2;1197:1;1225:4;1231:4;1264:2,UNLABELED_CLUSTER_08,Abra / Alakazam / Dudunsparce / Dunsparce / Kadabra / Shaymin
ff6eff37c766e3c7,1:7;15:4;400:4;401:4;414:2;431:2;434:3;1080:1;1086:1;1094:3;1121:2;1134:4;1152:4;1216:4;1217:1;1218:2;1220:4;1227:4;1257:2;1264:2,Team Rocket's Mewtwo ex,Team Rocket's Mewtwo ex
